file_path,file_name,folder_name,source_type,matrix_type,sample_role,is_design_sample,is_blank,is_background,c_thiram,c_mg,c_mba,has_thiram,has_mg,has_mba,mixture_order,family,sample_id,group_id,c_thiram_molar,c_mg_molar,c_mba_molar,fold_id
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m4\SP_9.csv,SP_9.csv,m4,pure,pure,design,True,False,False,0,0,4,False,False,True,1,single,S0210,pure:m4,0.0,0.0,0.0001,4
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m5\SP_51.csv,SP_51.csv,m5,pure,pure,design,True,False,False,0,0,5,False,False,True,1,single,S0211,pure:m5,0.0,0.0,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m5\SP_52.csv,SP_52.csv,m5,pure,pure,design,True,False,False,0,0,5,False,False,True,1,single,S0212,pure:m5,0.0,0.0,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m5\SP_53.csv,SP_53.csv,m5,pure,pure,design,True,False,False,0,0,5,False,False,True,1,single,S0213,pure:m5,0.0,0.0,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m5\SP_54.csv,SP_54.csv,m5,pure,pure,design,True,False,False,0,0,5,False,False,True,1,single,S0214,pure:m5,0.0,0.0,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m5\SP_55.csv,SP_55.csv,m5,pure,pure,design,True,False,False,0,0,5,False,False,True,1,single,S0215,pure:m5,0.0,0.0,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m5\SP_57.csv,SP_57.csv,m5,pure,pure,design,True,False,False,0,0,5,False,False,True,1,single,S0216,pure:m5,0.0,0.0,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m5\SP_58.csv,SP_58.csv,m5,pure,pure,design,True,False,False,0,0,5,False,False,True,1,single,S0217,pure:m5,0.0,0.0,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m5\SP_59.csv,SP_59.csv,m5,pure,pure,design,True,False,False,0,0,5,False,False,True,1,single,S0218,pure:m5,0.0,0.0,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m5\SP_60.csv,SP_60.csv,m5,pure,pure,design,True,False,False,0,0,5,False,False,True,1,single,S0219,pure:m5,0.0,0.0,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m5\SP_61.csv,SP_61.csv,m5,pure,pure,design,True,False,False,0,0,5,False,False,True,1,single,S0220,pure:m5,0.0,0.0,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m5\SP_62.csv,SP_62.csv,m5,pure,pure,design,True,False,False,0,0,5,False,False,True,1,single,S0221,pure:m5,0.0,0.0,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m5\SP_63.csv,SP_63.csv,m5,pure,pure,design,True,False,False,0,0,5,False,False,True,1,single,S0222,pure:m5,0.0,0.0,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m5\SP_64.csv,SP_64.csv,m5,pure,pure,design,True,False,False,0,0,5,False,False,True,1,single,S0223,pure:m5,0.0,0.0,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m5\SP_65.csv,SP_65.csv,m5,pure,pure,design,True,False,False,0,0,5,False,False,True,1,single,S0224,pure:m5,0.0,0.0,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m5\SP_66.csv,SP_66.csv,m5,pure,pure,design,True,False,False,0,0,5,False,False,True,1,single,S0225,pure:m5,0.0,0.0,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m5\SP_67.csv,SP_67.csv,m5,pure,pure,design,True,False,False,0,0,5,False,False,True,1,single,S0226,pure:m5,0.0,0.0,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m5\SP_68.csv,SP_68.csv,m5,pure,pure,design,True,False,False,0,0,5,False,False,True,1,single,S0227,pure:m5,0.0,0.0,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m5\SP_69.csv,SP_69.csv,m5,pure,pure,design,True,False,False,0,0,5,False,False,True,1,single,S0228,pure:m5,0.0,0.0,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m5\SP_70.csv,SP_70.csv,m5,pure,pure,design,True,False,False,0,0,5,False,False,True,1,single,S0229,pure:m5,0.0,0.0,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m5\SP_71.csv,SP_71.csv,m5,pure,pure,design,True,False,False,0,0,5,False,False,True,1,single,S0230,pure:m5,0.0,0.0,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_10.csv,SP_10.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0231,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_11.csv,SP_11.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0232,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_12.csv,SP_12.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0233,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_13.csv,SP_13.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0234,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_14.csv,SP_14.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0235,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_15.csv,SP_15.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0236,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_16.csv,SP_16.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0237,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_18.csv,SP_18.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0238,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_19.csv,SP_19.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0239,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_22.csv,SP_22.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0240,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_23.csv,SP_23.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0241,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_24.csv,SP_24.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0242,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_25.csv,SP_25.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0243,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_26.csv,SP_26.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0244,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_3.csv,SP_3.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0245,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_4.csv,SP_4.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0246,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_5.csv,SP_5.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0247,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_6.csv,SP_6.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0248,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_7.csv,SP_7.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0249,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_8.csv,SP_8.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0250,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\m6\SP_9.csv,SP_9.csv,m6,pure,pure,design,True,False,False,0,0,6,False,False,True,1,single,S0251,pure:m6,0.0,0.0,1e-06,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4\SP_12.csv,SP_12.csv,美4,pure,pure,design,True,False,False,4,0,0,True,False,False,1,single,S0252,pure:美4,0.0001,0.0,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4\SP_13.csv,SP_13.csv,美4,pure,pure,design,True,False,False,4,0,0,True,False,False,1,single,S0253,pure:美4,0.0001,0.0,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4\SP_14.csv,SP_14.csv,美4,pure,pure,design,True,False,False,4,0,0,True,False,False,1,single,S0254,pure:美4,0.0001,0.0,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4\SP_15.csv,SP_15.csv,美4,pure,pure,design,True,False,False,4,0,0,True,False,False,1,single,S0255,pure:美4,0.0001,0.0,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4\SP_16.csv,SP_16.csv,美4,pure,pure,design,True,False,False,4,0,0,True,False,False,1,single,S0256,pure:美4,0.0001,0.0,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4\SP_17.csv,SP_17.csv,美4,pure,pure,design,True,False,False,4,0,0,True,False,False,1,single,S0257,pure:美4,0.0001,0.0,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4\SP_18.csv,SP_18.csv,美4,pure,pure,design,True,False,False,4,0,0,True,False,False,1,single,S0258,pure:美4,0.0001,0.0,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4\SP_19.csv,SP_19.csv,美4,pure,pure,design,True,False,False,4,0,0,True,False,False,1,single,S0259,pure:美4,0.0001,0.0,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4\SP_20.csv,SP_20.csv,美4,pure,pure,design,True,False,False,4,0,0,True,False,False,1,single,S0260,pure:美4,0.0001,0.0,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4\SP_21.csv,SP_21.csv,美4,pure,pure,design,True,False,False,4,0,0,True,False,False,1,single,S0261,pure:美4,0.0001,0.0,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4\SP_22.csv,SP_22.csv,美4,pure,pure,design,True,False,False,4,0,0,True,False,False,1,single,S0262,pure:美4,0.0001,0.0,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4\SP_23.csv,SP_23.csv,美4,pure,pure,design,True,False,False,4,0,0,True,False,False,1,single,S0263,pure:美4,0.0001,0.0,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4\SP_24.csv,SP_24.csv,美4,pure,pure,design,True,False,False,4,0,0,True,False,False,1,single,S0264,pure:美4,0.0001,0.0,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4\SP_25.csv,SP_25.csv,美4,pure,pure,design,True,False,False,4,0,0,True,False,False,1,single,S0265,pure:美4,0.0001,0.0,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4\SP_26.csv,SP_26.csv,美4,pure,pure,design,True,False,False,4,0,0,True,False,False,1,single,S0266,pure:美4,0.0001,0.0,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4\SP_27.csv,SP_27.csv,美4,pure,pure,design,True,False,False,4,0,0,True,False,False,1,single,S0267,pure:美4,0.0001,0.0,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4\SP_8.csv,SP_8.csv,美4,pure,pure,design,True,False,False,4,0,0,True,False,False,1,single,S0268,pure:美4,0.0001,0.0,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4\SP_9.csv,SP_9.csv,美4,pure,pure,design,True,False,False,4,0,0,True,False,False,1,single,S0269,pure:美4,0.0001,0.0,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4\SP_10.csv,SP_10.csv,美4K4,pure,pure,design,True,False,False,4,4,0,True,True,False,2,binary_Thiram_MG,S0270,pure:美4K4,0.0001,0.0001,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4\SP_11.csv,SP_11.csv,美4K4,pure,pure,design,True,False,False,4,4,0,True,True,False,2,binary_Thiram_MG,S0271,pure:美4K4,0.0001,0.0001,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4\SP_12.csv,SP_12.csv,美4K4,pure,pure,design,True,False,False,4,4,0,True,True,False,2,binary_Thiram_MG,S0272,pure:美4K4,0.0001,0.0001,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4\SP_13.csv,SP_13.csv,美4K4,pure,pure,design,True,False,False,4,4,0,True,True,False,2,binary_Thiram_MG,S0273,pure:美4K4,0.0001,0.0001,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4\SP_14.csv,SP_14.csv,美4K4,pure,pure,design,True,False,False,4,4,0,True,True,False,2,binary_Thiram_MG,S0274,pure:美4K4,0.0001,0.0001,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4\SP_16.csv,SP_16.csv,美4K4,pure,pure,design,True,False,False,4,4,0,True,True,False,2,binary_Thiram_MG,S0275,pure:美4K4,0.0001,0.0001,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4\SP_17.csv,SP_17.csv,美4K4,pure,pure,design,True,False,False,4,4,0,True,True,False,2,binary_Thiram_MG,S0276,pure:美4K4,0.0001,0.0001,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4\SP_18.csv,SP_18.csv,美4K4,pure,pure,design,True,False,False,4,4,0,True,True,False,2,binary_Thiram_MG,S0277,pure:美4K4,0.0001,0.0001,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4\SP_19.csv,SP_19.csv,美4K4,pure,pure,design,True,False,False,4,4,0,True,True,False,2,binary_Thiram_MG,S0278,pure:美4K4,0.0001,0.0001,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4\SP_20.csv,SP_20.csv,美4K4,pure,pure,design,True,False,False,4,4,0,True,True,False,2,binary_Thiram_MG,S0279,pure:美4K4,0.0001,0.0001,0.0,1
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m4\SP_1.csv,SP_1.csv,美4K4m4,pure,pure,design,True,False,False,4,4,4,True,True,True,3,ternary,S0280,pure:美4K4m4,0.0001,0.0001,0.0001,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m4\SP_10.csv,SP_10.csv,美4K4m4,pure,pure,design,True,False,False,4,4,4,True,True,True,3,ternary,S0281,pure:美4K4m4,0.0001,0.0001,0.0001,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m4\SP_11.csv,SP_11.csv,美4K4m4,pure,pure,design,True,False,False,4,4,4,True,True,True,3,ternary,S0282,pure:美4K4m4,0.0001,0.0001,0.0001,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m4\SP_12.csv,SP_12.csv,美4K4m4,pure,pure,design,True,False,False,4,4,4,True,True,True,3,ternary,S0283,pure:美4K4m4,0.0001,0.0001,0.0001,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m4\SP_2.csv,SP_2.csv,美4K4m4,pure,pure,design,True,False,False,4,4,4,True,True,True,3,ternary,S0284,pure:美4K4m4,0.0001,0.0001,0.0001,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m4\SP_3.csv,SP_3.csv,美4K4m4,pure,pure,design,True,False,False,4,4,4,True,True,True,3,ternary,S0285,pure:美4K4m4,0.0001,0.0001,0.0001,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m4\SP_4.csv,SP_4.csv,美4K4m4,pure,pure,design,True,False,False,4,4,4,True,True,True,3,ternary,S0286,pure:美4K4m4,0.0001,0.0001,0.0001,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m4\SP_5.csv,SP_5.csv,美4K4m4,pure,pure,design,True,False,False,4,4,4,True,True,True,3,ternary,S0287,pure:美4K4m4,0.0001,0.0001,0.0001,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m4\SP_6.csv,SP_6.csv,美4K4m4,pure,pure,design,True,False,False,4,4,4,True,True,True,3,ternary,S0288,pure:美4K4m4,0.0001,0.0001,0.0001,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m4\SP_7.csv,SP_7.csv,美4K4m4,pure,pure,design,True,False,False,4,4,4,True,True,True,3,ternary,S0289,pure:美4K4m4,0.0001,0.0001,0.0001,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m4\SP_8.csv,SP_8.csv,美4K4m4,pure,pure,design,True,False,False,4,4,4,True,True,True,3,ternary,S0290,pure:美4K4m4,0.0001,0.0001,0.0001,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m4\SP_9.csv,SP_9.csv,美4K4m4,pure,pure,design,True,False,False,4,4,4,True,True,True,3,ternary,S0291,pure:美4K4m4,0.0001,0.0001,0.0001,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m5\SP_13.csv,SP_13.csv,美4K4m5,pure,pure,design,True,False,False,4,4,5,True,True,True,3,ternary,S0292,pure:美4K4m5,0.0001,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m5\SP_14.csv,SP_14.csv,美4K4m5,pure,pure,design,True,False,False,4,4,5,True,True,True,3,ternary,S0293,pure:美4K4m5,0.0001,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m5\SP_15.csv,SP_15.csv,美4K4m5,pure,pure,design,True,False,False,4,4,5,True,True,True,3,ternary,S0294,pure:美4K4m5,0.0001,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m5\SP_16.csv,SP_16.csv,美4K4m5,pure,pure,design,True,False,False,4,4,5,True,True,True,3,ternary,S0295,pure:美4K4m5,0.0001,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m5\SP_17.csv,SP_17.csv,美4K4m5,pure,pure,design,True,False,False,4,4,5,True,True,True,3,ternary,S0296,pure:美4K4m5,0.0001,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m5\SP_18.csv,SP_18.csv,美4K4m5,pure,pure,design,True,False,False,4,4,5,True,True,True,3,ternary,S0297,pure:美4K4m5,0.0001,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m5\SP_19.csv,SP_19.csv,美4K4m5,pure,pure,design,True,False,False,4,4,5,True,True,True,3,ternary,S0298,pure:美4K4m5,0.0001,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m5\SP_20.csv,SP_20.csv,美4K4m5,pure,pure,design,True,False,False,4,4,5,True,True,True,3,ternary,S0299,pure:美4K4m5,0.0001,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m5\SP_21.csv,SP_21.csv,美4K4m5,pure,pure,design,True,False,False,4,4,5,True,True,True,3,ternary,S0300,pure:美4K4m5,0.0001,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m5\SP_22.csv,SP_22.csv,美4K4m5,pure,pure,design,True,False,False,4,4,5,True,True,True,3,ternary,S0301,pure:美4K4m5,0.0001,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m5\SP_23.csv,SP_23.csv,美4K4m5,pure,pure,design,True,False,False,4,4,5,True,True,True,3,ternary,S0302,pure:美4K4m5,0.0001,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m5\SP_24.csv,SP_24.csv,美4K4m5,pure,pure,design,True,False,False,4,4,5,True,True,True,3,ternary,S0303,pure:美4K4m5,0.0001,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m5\SP_25.csv,SP_25.csv,美4K4m5,pure,pure,design,True,False,False,4,4,5,True,True,True,3,ternary,S0304,pure:美4K4m5,0.0001,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m5\SP_26.csv,SP_26.csv,美4K4m5,pure,pure,design,True,False,False,4,4,5,True,True,True,3,ternary,S0305,pure:美4K4m5,0.0001,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m5\SP_27.csv,SP_27.csv,美4K4m5,pure,pure,design,True,False,False,4,4,5,True,True,True,3,ternary,S0306,pure:美4K4m5,0.0001,0.0001,1e-05,2
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m6\SP_28.csv,SP_28.csv,美4K4m6,pure,pure,design,True,False,False,4,4,6,True,True,True,3,ternary,S0307,pure:美4K4m6,0.0001,0.0001,1e-06,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m6\SP_29.csv,SP_29.csv,美4K4m6,pure,pure,design,True,False,False,4,4,6,True,True,True,3,ternary,S0308,pure:美4K4m6,0.0001,0.0001,1e-06,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m6\SP_30.csv,SP_30.csv,美4K4m6,pure,pure,design,True,False,False,4,4,6,True,True,True,3,ternary,S0309,pure:美4K4m6,0.0001,0.0001,1e-06,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m6\SP_31.csv,SP_31.csv,美4K4m6,pure,pure,design,True,False,False,4,4,6,True,True,True,3,ternary,S0310,pure:美4K4m6,0.0001,0.0001,1e-06,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m6\SP_32.csv,SP_32.csv,美4K4m6,pure,pure,design,True,False,False,4,4,6,True,True,True,3,ternary,S0311,pure:美4K4m6,0.0001,0.0001,1e-06,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m6\SP_33.csv,SP_33.csv,美4K4m6,pure,pure,design,True,False,False,4,4,6,True,True,True,3,ternary,S0312,pure:美4K4m6,0.0001,0.0001,1e-06,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m6\SP_34.csv,SP_34.csv,美4K4m6,pure,pure,design,True,False,False,4,4,6,True,True,True,3,ternary,S0313,pure:美4K4m6,0.0001,0.0001,1e-06,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m6\SP_35.csv,SP_35.csv,美4K4m6,pure,pure,design,True,False,False,4,4,6,True,True,True,3,ternary,S0314,pure:美4K4m6,0.0001,0.0001,1e-06,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m6\SP_36.csv,SP_36.csv,美4K4m6,pure,pure,design,True,False,False,4,4,6,True,True,True,3,ternary,S0315,pure:美4K4m6,0.0001,0.0001,1e-06,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m6\SP_37.csv,SP_37.csv,美4K4m6,pure,pure,design,True,False,False,4,4,6,True,True,True,3,ternary,S0316,pure:美4K4m6,0.0001,0.0001,1e-06,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m6\SP_38.csv,SP_38.csv,美4K4m6,pure,pure,design,True,False,False,4,4,6,True,True,True,3,ternary,S0317,pure:美4K4m6,0.0001,0.0001,1e-06,0
D:\通过拉曼光谱预测物及其浓度\core subject\总混合光谱\纯净物混合光谱\美4K4m6\SP_39.csv,SP_39.csv,美4K4m6,pure,pure,design,True,False,False,4,4,6,True,True,True,3,ternary,S0318,pure:美4K4m6,0.0001,0.0001,1e-06,0
